Dt_Pedido,Dt_Emissao,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Incoterm,Veiculo,Qtd_pallets,Qtd_Transp,Moeda,Vlr_Frete
11/10/23,23/10/23,27/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
08/10/23,23/10/23,26/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
12/10/23,23/10/23,27/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
15/10/23,27/10/23,30/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
16/10/23,27/10/23,01/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
20/10/23,29/10/23,02/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
21/10/23,29/10/23,02/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
16/10/23,29/10/23,01/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
18/10/23,31/10/23,04/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1062.043
26/09/23,03/10/23,07/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
01/10/23,04/10/23,07/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
23/09/23,05/10/23,08/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
27/09/23,05/10/23,10/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
24/09/23,07/10/23,11/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
05/10/23,10/10/23,13/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
27/09/23,10/10/23,15/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
02/10/23,10/10/23,13/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
04/10/23,12/10/23,17/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
08/10/23,12/10/23,15/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
07/10/23,15/10/23,18/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
01/10/23,16/10/23,21/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
05/10/23,18/10/23,23/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
16/10/23,21/10/23,25/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
10/10/23,22/10/23,27/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
12/10/23,22/10/23,27/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
18/10/23,23/10/23,28/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
17/10/23,23/10/23,26/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
16/10/23,24/10/23,27/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
24/10/23,27/10/23,01/11/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
21/10/23,28/10/23,31/10/23,10,2023,3423909,2343,CIF,P12,12,1800,BRL,1029.8665
22/09/23,07/10/23,10/10/23,10,2023,3423909,2343,CIF,P24,24,2400,BRL,1266.9105
30/09/23,07/10/23,11/10/23,10,2023,3423909,2343,CIF,P24,24,2400,BRL,1266.9105
29/09/23,09/10/23,12/10/23,10,2023,3423909,2343,CIF,P24,24,2400,BRL,1266.9105
16/10/23,26/10/23,29/10/23,10,2023,3423909,2343,CIF,P24,24,2400,BRL,1266.9105
25/09/23,01/10/23,06/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
17/09/23,02/10/23,07/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
30/09/23,15/10/23,20/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
22/10/23,25/10/23,29/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
17/10/23,28/10/23,01/11/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
15/10/23,29/10/23,02/11/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
19/10/23,29/10/23,02/11/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1556.803
04/10/23,10/10/23,14/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1517.34

29/09/23,13/10/23,17/10/23,10,2023,3423909,2343,CIF,P24,24,3000,BRL,1517.34

25/09/23,02/10/23,05/10/23,10,2023,3423909,2343,CIF,P24,24,3600,BRL,1339.918
30/09/23,08/10/23,12/10/23,10,2023,3423909,2343,CIF,P24,24,3600,BRL,1339.918
05/10/23,14/10/23,17/10/23,10,2023,3423909,2343,CIF,P24,24,3600,BRL,1339.918
20/10/23,23/10/23,26/10/23,10,2023,3423909,2343,CIF,P24,24,3600,BRL,1339.918
17/10/23,31/10/23,04/11/23,10,2023,3423909,2343,CIF,P24,24,3600,BRL,1339.918
05/10/23,17/10/23,20/10/23,10,2023,3423909,2343,FOB,P12,12,1500,BRL,0
11/10/23,17/10/23,20/10/23,10,2023,3423909,2343,FOB,P12,12,1800,BRL,0
02/10/23,17/10/23,22/10/23,10,2023,3423909,2343,FOB,P12,12,1500,BRL,0
04/10/23,18/10/23,21/10/23,10,2023,3423909,2343,FOB,P12,12,1500,BRL,0
16/10/23,19/10/23,23/10/23,10,2023,3423909,2343,FOB,P12,12,1800,BRL,0
11/10/23,19/10/23,24/10/23,10,2023,3423909,2343,FOB,P12,12,1500,BRL,0
27/09/23,10/10/23,14/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
30/09/23,12/10/23,15/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
07/10/23,12/10/23,16/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
04/10/23,12/10/23,16/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
29/09/23,13/10/23,15/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
10/10/23,13/10/23,18/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
28/09/23,13/10/23,15/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
04/10/23,13/10/23,14/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
05/10/23,13/10/23,17/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
11/10/23,17/10/23,20/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
09/10/23,17/10/23,20/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
06/10/23,17/10/23,21/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
05/10/23,19/10/23,22/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
10/10/23,21/10/23,25/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
07/10/23,21/10/23,26/10/23,10,2023,3403208,2346,FOB,P12,12,1800,BRL,0
13/10/23,22/10/23,27/10/23,10,2023,3403208,2346,FOB,P12,12,1500,BRL,0
16/09/23,01/10/23,04/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
01/10/23,05/10/23,10/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
24/09/23,05/10/23,09/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
04/10/23,11/10/23,14/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
04/10/23,13/10/23,16/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
01/10/23,13/10/23,16/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
08/10/23,15/10/23,20/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
10/10/23,20/10/23,25/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
17/10/23,22/10/23,27/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
18/10/23,22/10/23,25/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
19/10/23,23/10/23,27/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
15/10/23,23/10/23,26/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
17/10/23,25/10/23,29/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
16/10/23,27/10/23,31/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
24/10/23,28/10/23,01/11/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
13/10/23,28/10/23,30/10/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
24/10/23,30/10/23,01/11/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
15/10/23,30/10/23,04/11/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
27/10/23,30/10/23,03/11/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
20/10/23,30/10/23,02/11/23,10,2023,3423909,2340,CIF,P12,12,1800,BRL,1062.043
30/09/23,09/10/23,12/10/23,10,2023,3423909,2340,CIF,P24,24,3000,BRL,1560.7075
04/10/23,14/10/23,17/10/23,10,2023,3423909,2340,CIF,P24,24,3000,BRL,1556.803
26/10/23,29/10/23,03/11/23,10,2023,3423909,2340,CIF,P24,24,3000,BRL,1556.803
25/09/23,01/10/23,04/10/23,10,2023,3423909,2340,CIF,P24,24,2400,BRL,1238.914
29/09/23,06/10/23,09/10/23,10,2023,3423909,2340,CIF,P24,24,2400,BRL,1238.914
01/10/23,14/10/23,19/10/23,10,2023,3423909,2340,CIF,P24,24,2400,BRL,1238.914
03/10/23,08/10/23,12/10/23,10,2023,3423909,2340,CIF,P24,24,3600,BRL,1343.3

19/10/23,23/10/23,26/10/23,10,2023,3423909,2340,CIF,P24,24,3600,BRL,1343.3

17/09/23,01/10/23,03/10/23,10,2023,3423909,2340,CIF,P24,24,3600,BRL,1339.918
24/09/23,08/10/23,12/10/23,10,2023,3423909,2340,CIF,P24,24,3600,BRL,1339.918
25/09/23,08/10/23,11/10/23,10,2023,3423909,2340,CIF,P24,24,3600,BRL,1339.918
06/10/23,12/10/23,16/10/23,10,2023,3423909,2340,FOB,P12,12,1800,BRL,0
10/10/23,18/10/23,21/10/23,10,2023,3423909,2340,FOB,P12,12,1500,BRL,0
05/10/23,18/10/23,20/10/23,10,2023,3423909,2340,FOB,P12,12,1500,BRL,0
15/10/23,18/10/23,23/10/23,10,2023,3423909,2340,FOB,P12,12,1500,BRL,0
16/10/23,19/10/23,21/10/23,10,2023,3423909,2340,FOB,P12,12,1500,BRL,0
22/09/23,01/10/23,05/10/23,10,2023,3423909,2339,CIF,P12,12,1800,BRL,1062.043
03/10/23,10/10/23,15/10/23,10,2023,3423909,2339,FOB,P24,24,3600,BRL,0
06/10/23,10/10/23,13/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
07/10/23,10/10/23,13/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
26/09/23,10/10/23,14/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
29/09/23,11/10/23,15/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
30/09/23,12/10/23,16/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
03/10/23,12/10/23,14/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
09/10/23,12/10/23,17/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
10/10/23,13/10/23,18/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
05/10/23,13/10/23,18/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
08/10/23,18/10/23,22/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
15/10/23,18/10/23,21/10/23,10,2023,3423909,2339,FOB,P24,24,3000,BRL,0
07/10/23,18/10/23,22/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
15/10/23,18/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
13/10/23,18/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
12/10/23,18/10/23,22/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
14/10/23,19/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
08/10/23,19/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
08/10/23,19/10/23,24/10/23,10,2023,3423909,2339,FOB,P24,24,3600,BRL,0
12/10/23,19/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
06/10/23,20/10/23,25/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
06/10/23,20/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
06/10/23,20/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
08/10/23,21/10/23,23/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
07/10/23,21/10/23,24/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
08/10/23,21/10/23,24/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
06/10/23,21/10/23,25/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
07/10/23,21/10/23,24/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
14/10/23,22/10/23,26/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
12/10/23,22/10/23,25/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
17/10/23,22/10/23,27/10/23,10,2023,3423909,2339,FOB,P12,12,1800,BRL,0
12/10/23,22/10/23,27/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
10/10/23,22/10/23,27/10/23,10,2023,3423909,2339,FOB,P12,12,1500,BRL,0
23/09/23,01/10/23,04/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

19/09/23,03/10/23,06/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

21/09/23,03/10/23,07/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

19/09/23,03/10/23,07/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

21/09/23,04/10/23,08/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

23/09/23,04/10/23,06/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

24/09/23,05/10/23,08/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

26/09/23,05/10/23,07/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

23/09/23,05/10/23,09/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

30/09/23,05/10/23,07/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

24/09/23,06/10/23,10/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

27/09/23,07/10/23,09/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

30/09/23,07/10/23,12/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

04/10/23,08/10/23,10/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

05/10/23,09/10/23,13/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

30/09/23,09/10/23,13/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

29/09/23,10/10/23,13/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

03/10/23,14/10/23,18/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

06/10/23,15/10/23,18/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

08/10/23,16/10/23,21/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

04/10/23,17/10/23,22/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

07/10/23,18/10/23,20/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

07/10/23,18/10/23,23/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

08/10/23,19/10/23,23/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

16/10/23,19/10/23,23/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

08/10/23,20/10/23,23/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

11/10/23,20/10/23,23/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

07/10/23,21/10/23,26/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

11/10/23,21/10/23,24/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

12/10/23,21/10/23,26/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

17/10/23,23/10/23,26/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

10/10/23,23/10/23,27/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

09/10/23,24/10/23,29/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

18/10/23,24/10/23,28/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

11/10/23,24/10/23,27/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

10/10/23,24/10/23,28/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

22/10/23,27/10/23,01/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

15/10/23,28/10/23,01/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

16/10/23,29/10/23,02/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

26/10/23,29/10/23,01/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

18/10/23,29/10/23,31/10/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

20/10/23,30/10/23,04/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

18/10/23,31/10/23,03/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

26/10/23,31/10/23,04/11/23,10,2023,3423909,2341,CIF,P12,12,1500,BRL,995.049

25/09/23,06/10/23,09/10/23,10,2023,3423909,2341,CIF,P24,24,2400,BRL,1174.0195
27/09/23,10/10/23,15/10/23,10,2023,3423909,2341,CIF,P24,24,2400,BRL,1174.0195
29/09/23,14/10/23,17/10/23,10,2023,3423909,2341,CIF,P24,24,2400,BRL,1174.0195
20/10/23,25/10/23,29/10/23,10,2023,3423909,2341,CIF,P24,24,2400,BRL,1174.0195
11/10/23,18/10/23,23/10/23,10,2023,3423909,2341,FOB,P12,12,1500,BRL,0
26/09/23,01/10/23,05/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

20/09/23,01/10/23,06/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

18/09/23,01/10/23,03/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

22/09/23,01/10/23,04/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

28/09/23,02/10/23,06/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

26/09/23,03/10/23,08/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

27/09/23,04/10/23,08/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

22/09/23,05/10/23,10/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

23/09/23,05/10/23,10/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

02/10/23,05/10/23,09/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

28/09/23,07/10/23,09/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

26/09/23,07/10/23,12/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

02/10/23,10/10/23,15/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

30/09/23,10/10/23,14/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

28/09/23,10/10/23,15/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

01/10/23,10/10/23,13/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

28/09/23,11/10/23,16/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

30/09/23,11/10/23,15/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

03/10/23,13/10/23,17/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

11/10/23,14/10/23,18/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

10/10/23,14/10/23,19/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

02/10/23,14/10/23,19/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

06/10/23,18/10/23,22/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

11/10/23,18/10/23,23/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

13/10/23,19/10/23,24/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

14/10/23,20/10/23,23/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

05/10/23,20/10/23,25/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

12/10/23,21/10/23,26/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

12/10/23,21/10/23,23/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

17/10/23,22/10/23,26/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

07/10/23,22/10/23,27/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

17/10/23,23/10/23,28/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

09/10/23,24/10/23,29/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

16/10/23,25/10/23,29/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

21/10/23,26/10/23,31/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

22/10/23,26/10/23,31/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

17/10/23,26/10/23,29/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

22/10/23,27/10/23,30/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

24/10/23,27/10/23,31/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

21/10/23,29/10/23,01/11/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

26/10/23,29/10/23,03/11/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

15/10/23,29/10/23,31/10/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

21/10/23,29/10/23,01/11/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

27/10/23,30/10/23,02/11/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

18/10/23,31/10/23,05/11/23,10,2023,3423909,2342,CIF,P12,12,1500,BRL,995.049

20/09/23,02/10/23,07/10/23,10,2023,3423909,2342,CIF,P24,24,2400,BRL,1115.319
30/09/23,07/10/23,11/10/23,10,2023,3423909,2342,CIF,P24,24,2400,BRL,1115.319
22/10/23,29/10/23,02/11/23,10,2023,3423909,2342,CIF,P24,24,2400,BRL,1115.319
15/10/23,30/10/23,01/11/23,10,2023,3423909,2342,CIF,P24,24,2400,BRL,1115.319
05/10/23,12/10/23,17/10/23,10,2023,3423909,2342,FOB,P12,12,1500,BRL,0
25/09/23,01/10/23,06/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

19/09/23,02/10/23,05/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

29/09/23,02/10/23,05/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

27/09/23,03/10/23,08/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

22/09/23,03/10/23,07/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

24/09/23,05/10/23,10/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

21/09/23,06/10/23,08/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

01/10/23,06/10/23,09/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

04/10/23,08/10/23,10/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

24/09/23,08/10/23,11/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

29/09/23,09/10/23,11/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

06/10/23,10/10/23,13/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

05/10/23,10/10/23,13/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

25/09/23,10/10/23,15/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

02/10/23,11/10/23,15/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

26/09/23,11/10/23,14/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

04/10/23,12/10/23,16/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

03/10/23,12/10/23,15/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

29/09/23,13/10/23,17/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

04/10/23,14/10/23,16/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

08/10/23,14/10/23,17/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

05/10/23,14/10/23,15/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

11/10/23,14/10/23,19/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

11/10/23,14/10/23,18/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

10/10/23,15/10/23,18/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

08/10/23,16/10/23,21/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

06/10/23,17/10/23,20/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

11/10/23,18/10/23,21/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

15/10/23,18/10/23,22/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

13/10/23,19/10/23,22/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

12/10/23,20/10/23,22/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

15/10/23,20/10/23,25/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

13/10/23,21/10/23,25/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

17/10/23,21/10/23,24/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

10/10/23,22/10/23,26/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

10/10/23,22/10/23,27/10/23,10,2023,3424402,2311,CIF,P12,12,1500,BRL,997.823

